,Location,Crop,Qualifier,Crop.name.in.original.data,Plant.start,Plant.start.date,Plant.end,Plant.end.date,Plant.median,Plant.range,Harvest.start,Harvest.start.date,Harvest.end,Harvest.end.date,Harvest.median,Harvest.range,full.crop.name,tot.days,lat.avg,lon.avg,harvested.area,tmin.day.avg,temp.average,precip.average,temp.min,precip.min,temp.max,precip.max,temp.min.month,precip.min.month,temp.max.month,precip.max.month,temp.at.planting,precip.at.planting,sunfrac.at.planting,daylength.at.planting,dsw.at.planting,precip.over.pet.min,precip.over.pet.min.day,precip.over.pet.max,precip.over.pet.max.day,precip.over.pet.at.planting,apr.to.sept.temp.anomaly,apr.to.sept.precip.frac,gdd.base.0.between.plant.and.harvest,gdd.base.4.between.plant.and.harvest,gdd.base.5.between.plant.and.harvest,gdd.base.8.between.plant.and.harvest,gdd.base.10.between.plant.and.harvest,gdd.base.0,gdd.base.4,gdd.base.5,gdd.base.8,gdd.base.10,gdd.base.0.from.plant.until.cold,gdd.base.4.from.plant.until.cold,gdd.base.5.from.plant.until.cold,gdd.base.8.from.plant.until.cold,gdd.base.10.from.plant.until.cold,ndays.growing.season.below.0,ndays.growing.season.below.5,ndays.growing.season.below.10,ndays.growing.season.below.12,ndays.growing.season.below.15,ndays.growing.season.below.17,ndays.below.0,ndays.below.5,ndays.below.10,ndays.below.12,ndays.below.15,ndays.below.17,LGP,LGP.T,LGP.P,LGP.tmin5.tmax100,LGP.T.tmin5.tmax100,LGP.P.tmin5.tmax100,temp.growing.season,precip.growing.season,ndays.since.snowfrac_0.5,ndays.since.snowfrac_0.1,ndays.since.snowfrac_0.05,ndays.since.snowfrac_0,climate.category,misclassified,climate.category.string
155,Orissa,Groundnuts,2,Groundnut (Kharif),148,May-28,175,Jun-24,161.5,28,253,09-Oct,294,Oct-21,273.5,42,Groundnuts.2,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
156,Orissa,Other,Mustard,Mustard,302,Oct-29,336,12-Feb,319,35,8,01-Aug,42,02-Nov,25,35,Other.Mustard,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
157,Orissa,Other,Mustard,Mustard,281,10-Aug,322,Nov-18,301.5,42,351,Dec-17,21,Jan-21,3.5,36,Other.Mustard,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
158,Orissa,Other,Mustard,Mustard,253,09-Oct,287,Oct-14,270,35,351,Dec-17,14,Jan-14,365,29,Other.Mustard,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
159,Orissa,Maize,,Maize (Kharif),155,06-Apr,196,Jul-15,175.5,42,253,09-Oct,287,Oct-14,270,35,Maize,94.5,20.16907047,84.07118632,156.4200795,6.027083754,24.73749906,107.647196,19.11852581,4.91627494,30.04573465,320.0481976,12,12,5,7,27.77178142,236.1111158,0.347755533,14.17123468,196.2784652,0.046947048,350,2.572887151,197,1.678734332,2.695269081,1.704829369,2475.301134,2095.301134,2000.301134,1715.301134,1525.301134,9032.16894,7572.16894,7207.16894,6112.16894,5382.16894,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,158,365,158,158,365,158,26.05580141,270.0246715,365,365,365,365,3,FALSE,3
160,Orissa,Maize,,Maize (Kharif),155,06-Apr,182,07-Jan,168.5,28,232,Aug-20,259,Sep-16,245.5,28,Maize,77,21.45703608,85.72985959,235.0452205,5.703396965,25.53931153,114.6063676,19.15788488,4.485705112,31.21504455,320.8185002,12,12,5,8,29.61034758,210.6964217,0.341536123,14.2683394,196.2932494,0.045694414,350,2.527217188,227,1.458948462,3.083925137,1.696599956,2114.061186,1806.061186,1729.061186,1498.061186,1344.061186,9291.519875,7831.519875,7466.519875,6371.519875,5641.519875,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,165,365,165,165,365,165,27.45534008,279.8153951,365,365,365,365,3,FALSE,3
161,Orissa,Pulses,,Mung,267,Sep-24,315,11-Nov,291,49,351,Dec-17,21,Jan-21,3.5,36,Pulses,77.5,20.01922569,82.81671417,849.1520511,5.238424005,25.94204802,105.7912091,19.94432767,3.844920445,32.19213633,353.8680947,12,12,5,7,25.52076933,61.30749399,0.634464556,12.38698129,211.3298762,0.03557375,350,2.752055512,197,0.431647655,2.791880502,1.807134705,1714.984281,1402.984281,1324.984281,1090.984281,934.9842815,9401.254106,7941.254106,7576.254106,6481.254106,5751.254106,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,141,365,141,141,365,141,21.98697797,17.03416137,365,365,365,365,3,TRUE,3X
162,Orissa,Pulses,,Mung,281,10-Aug,322,Nov-18,301.5,42,8,01-Aug,49,Feb-18,28.5,42,Pulses,92,21.17812986,86.7238892,306.7544482,7.263581836,26.8922186,133.5335094,20.91695087,5.478048727,31.17281525,346.1077248,12,12,5,8,26.08017019,121.3347641,0.592800065,12.1769382,190.651084,0.053304373,350,2.662758871,227,0.9444892,2.712141887,1.619918174,2057.818392,1689.818392,1597.818392,1321.818392,1137.818392,9771.525658,8311.525658,7946.525658,6851.525658,6121.525658,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,178,365,178,178,365,178,22.36759122,26.95089517,365,365,365,365,3,TRUE,3X
163,Orissa,Pulses,,Mung,218,08-Jun,245,09-Feb,231.5,28,288,Oct-15,322,Nov-18,305,35,Pulses,73.5,22.06575449,84.38032001,316.1731905,6.613285477,26.00224578,117.75082,18.90648422,3.491066011,33.08316459,398.5046794,1,12,5,8,27.42141819,376.0824285,0.326819154,13.58310207,184.1873071,0.035451379,349,3.045032126,227,2.858926765,3.652085426,1.799411882,1965.503306,1669.503306,1595.503306,1373.503306,1225.503306,9357.936651,7897.936651,7532.936651,6437.936651,5707.936651,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,142,365,142,142,365,142,26.56085548,178.7192767,365,365,365,365,3,FALSE,3
164,Orissa,Millet,,Ragi (Kharif),148,May-28,168,Jun-17,158,21,239,Aug-27,273,Sep-30,256,35,Millet,98,19.45584022,84.57844051,777.6953502,8.75328582,25.92154096,100.2569965,21.0332106,5.26580001,29.59088907,236.1816482,12,12,5,7,29.24111476,125.5454514,0.440538452,14.07739996,217.3743037,0.047629271,350,1.840600661,197,0.793527786,2.273667144,1.488996893,2727.122934,2335.122934,2237.122934,1943.122934,1747.122934,9464.400122,8004.400122,7639.400122,6544.400122,5814.400122,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,169,365,169,169,365,169,27.82778504,211.0593555,365,365,365,365,3,FALSE,3
165,Rajasthan,Millet,,Bajra (Kharif),169,Jun-18,203,Jul-22,186,35,253,09-Oct,294,Oct-21,273.5,42,Millet,87.5,26.11558725,72.66846362,23874.32362,0.159834503,26.01611241,28.71520361,16.20468772,1.703903875,33.3021176,121.667006,1,12,6,7,31.59760816,90.56116107,0.518826877,14.58684049,241.6999418,0.011454034,105,0.720427602,197,0.501471032,4.82939347,1.882208396,2586.370844,2234.370844,2146.370844,1882.370844,1706.370844,9297.818179,7837.818179,7472.818179,6377.818179,5647.818179,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,26,55,365,55,55,365,55,29.58503792,88.36234078,365,365,365,365,3,FALSE,3
166,Rajasthan,Millet,,Bajra (Kharif),176,Jun-25,200,Jul-19,188,25,257,Sep-14,294,Oct-21,275.5,38,Millet,87.5,26.64264392,72.83875217,3705.86006,-1.629102159,26.29037766,27.78846531,16.02915967,1.845783227,33.94454926,111.1659225,1,12,6,7,32.15311664,89.08476893,0.511579907,14.61202404,240.1038581,0.019725938,105,0.653164131,227,0.493014061,5.1263424,1.87040058,2616.15557,2264.15557,2176.15557,1912.15557,1736.15557,9331.827843,7871.827843,7506.827843,6411.827843,5681.827843,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,32,50,365,50,50,365,50,30.14457526,81.50347568,365,365,365,365,1,FALSE,1
167,Rajasthan,Millet,,Bajra (Kharif),183,07-Feb,203,Jul-22,193,21,267,Sep-24,308,11-Apr,287.5,42,Millet,94.5,26.68160818,76.84995134,3558.154233,-1.167114694,25.79522934,60.09285726,15.40190509,3.268163386,34.32262803,273.3655116,1,4,6,8,31.0273871,208.6662243,0.377917144,14.55900525,207.4180457,0.016611117,105,1.874599781,227,1.346331824,5.263395966,1.865987064,2739.236325,2359.236325,2264.236325,1979.236325,1789.236325,9165.656571,7705.656571,7340.656571,6245.656571,5515.656571,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,49,95,365,95,95,365,95,28.89869333,171.3288603,365,365,365,365,1,FALSE,1
168,Rajasthan,Millet,,Bajra (Kharif),176,Jun-25,196,Jul-15,186,21,274,10-Jan,294,Oct-21,284,21,Millet,98,28.27305275,74.53162236,4921.426758,-2.333935305,25.57863103,29.23242465,14.28321486,3.447489526,34.50487757,115.4616816,1,4,6,7,32.73805668,86.30255464,0.485472554,14.76956572,235.3509098,0.017925646,105,0.681330341,197,0.483392708,5.92223793,1.814844712,2905.087314,2513.087314,2415.087314,2121.087314,1925.087314,9052.12706,7592.12706,7227.12706,6132.12706,5402.12706,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,24,68,53,365,53,53,365,53,30.32376369,78.1145249,365,365,365,365,1,FALSE,1
169,Rajasthan,Millet,,Bajra (Kharif),176,Jun-25,196,Jul-15,186,21,267,Sep-24,294,Oct-21,280.5,28,Millet,94.5,26.88690536,75.83207111,4137.317749,-1.727085119,25.24872809,52.13738124,15.12538296,2.963957749,33.41741212,222.8845541,1,12,6,8,31.21858204,153.3385516,0.430658342,14.65100983,221.2155869,0.018815866,105,1.504919195,227,0.928271269,5.147106543,1.865155214,2726.612205,2346.612205,2251.612205,1966.612205,1776.612205,9042.248006,7582.248006,7217.248006,6122.248006,5392.248006,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,55,87,365,87,87,365,87,28.77239648,153.6974028,365,365,365,365,1,FALSE,1
170,Rajasthan,Millet,,Bajra (Kharif),183,07-Feb,196,Jul-15,189.5,14,260,Sep-17,294,Oct-21,277,35,Millet,87.5,26.49125339,73.37081939,1251.500113,-0.693276559,25.82752734,34.1732076,15.51981843,2.22136976,33.78649297,140.2253681,1,12,6,7,31.62011032,116.963297,0.494275314,14.58424088,235.616232,0.014844468,105,0.853829585,227,0.6635398,5.215496377,1.881202073,2586.313713,2234.313713,2146.313713,1882.313713,1706.313713,9200.155565,7740.155565,7375.155565,6280.155565,5550.155565,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,47,65,365,65,65,365,65,29.60316598,102.0911529,365,365,365,365,1,FALSE,1
171,Rajasthan,Millet,,Bajra (Kharif),169,Jun-18,196,Jul-15,182.5,28,274,10-Jan,294,Oct-21,284,21,Millet,101.5,27.56514264,75.77831318,5229.234851,-2.280615669,24.94725559,47.79516372,14.41001089,4.731733667,33.41038712,193.3083641,1,4,6,7,31.75275823,124.9437838,0.456362922,14.73636432,228.3105797,0.024727655,105,1.242409467,227,0.729080272,5.437826413,1.850138324,2941.584575,2533.584575,2431.584575,2125.584575,1921.584575,8942.684804,7482.684804,7117.684804,6022.684804,5292.684804,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,21,68,83,365,83,83,365,83,28.99505459,133.2929818,365,365,365,365,1,FALSE,1
172,Rajasthan,Millet,,Bajra (Kharif),162,06-Nov,189,07-Aug,175.5,28,239,Aug-27,273,Sep-30,256,35,Millet,80.5,26.25798329,74.66919203,779.6635632,-1.57607885,25.38952504,43.56768357,15.56415543,2.482186275,33.305058,179.8593382,1,4,5,7,31.91912041,89.09019963,0.499906846,14.6553674,238.2823049,0.012443727,105,1.19996302,227,0.49795192,4.932510161,1.881354578,2342.251025,2018.251025,1937.251025,1694.251025,1532.251025,9094.414099,7634.414099,7269.414099,6174.414099,5444.414099,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,48,80,365,80,80,365,80,29.12786275,148.9102707,365,365,365,365,1,FALSE,1
173,Rajasthan,Millet,,Bajra (Kharif),162,06-Nov,189,07-Aug,175.5,28,260,Sep-17,280,10-Jul,270,21,Millet,94.5,28.15036028,73.12178112,978.7859722,-2.061407061,26.02731104,21.28897241,14.27495104,2.624430483,35.06637736,79.58451845,1,10,6,7,34.36772759,41.85407407,0.557866515,14.82063607,253.8698781,0.017561192,289,0.441833735,197,0.213824308,6.158495935,1.797108149,2847.835813,2467.835813,2372.835813,2087.835813,1897.835813,9105.784802,7645.784802,7280.784802,6185.784802,5455.784802,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,23,65,0,365,0,0,365,0,31.88713527,60.01807186,365,365,365,365,1,FALSE,1
174,Rajasthan,Wheat,Winter,Wheat,309,11-May,329,Nov-25,319,21,64,03-May,84,Mar-25,74,21,Wheat.Winter,120,27.02930474,75.46896886,1440.474178,-1.764067499,25.5733639,46.05347587,15.27548416,3.612472415,33.74658718,188.8497927,1,4,6,8,21.42386075,4.697777015,0.810382699,11.63690838,186.3987949,0.01843104,105,1.237536496,227,0.042397862,5.233528983,1.855592463,2169.249214,1689.249214,1569.249214,1209.249214,969.2492138,9127.057906,7667.057906,7302.057906,6207.057906,5477.057906,NA,NA,NA,NA,NA,0,0,0,0,0,52,0,0,0,0,0,52,83,365,83,83,365,83,18.07707678,5.719462638,365,365,365,365,1,TRUE,1X
175,Rajasthan,Wheat,Winter,Wheat,316,11-Dec,350,Dec-16,333,35,71,03-Dec,98,04-Aug,84.5,28,Wheat.Winter,116.5,24.94318899,76.39820102,1399.61572,0.524427237,26.2197978,68.1764484,16.97229458,1.996279755,34.43703096,298.1707434,1,4,5,8,20.50671191,6.447236681,0.808002633,11.54486036,182.6307748,0.009727158,105,2.227225702,227,0.060626358,4.476875864,1.890093357,2355.833801,1887.833801,1770.833801,1419.833801,1185.833801,9321.470072,7861.470072,7496.470072,6401.470072,5671.470072,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,103,365,103,103,365,103,20.13533163,5.013123241,365,365,365,365,3,TRUE,3X
176,Rajasthan,Wheat,Winter,Wheat,309,11-May,329,Nov-25,319,21,43,02-Dec,63,03-Apr,53,21,Wheat.Winter,99,26.84468644,76.97100134,2789.345003,-1.294401746,25.75607935,59.4011334,15.2559735,3.325090045,34.38281042,269.6781243,1,4,6,8,21.46571562,5.957376175,0.795005899,11.64577015,184.9731218,0.016974517,105,1.838277005,227,0.054055625,5.342165185,1.857038191,1715.323044,1319.323044,1220.323044,923.3230442,725.3230442,9149.455554,7689.455554,7324.455554,6229.455554,5499.455554,NA,NA,NA,NA,NA,0,0,0,0,0,52,0,0,0,0,0,52,95,365,95,95,365,95,17.3264954,6.724940539,365,365,365,365,1,TRUE,1X
177,Rajasthan,Wheat,Winter,Wheat,309,11-May,336,12-Feb,322.5,28,57,Feb-26,84,Mar-25,70.5,28,Wheat.Winter,113,24.9192386,74.73988849,818.2404873,-0.097247723,25.46886561,61.89272622,16.83663851,2.214890148,33.01750958,254.2688451,1,4,5,8,21.62619202,11.18831099,0.828383719,11.68261669,194.4259544,0.010855665,105,1.892052836,227,0.095946937,4.11787856,1.882540976,2167.855707,1715.855707,1602.855707,1263.855707,1037.855707,9165.124135,7705.124135,7340.124135,6245.124135,5515.124135,NA,NA,NA,NA,NA,0,0,0,0,0,6,0,0,0,0,0,6,103,365,103,103,365,103,19.18456378,4.518093321,365,365,365,365,1,TRUE,1X
178,Rajasthan,Wheat,Winter,Wheat,316,11-Dec,336,12-Feb,326,21,64,03-May,84,Mar-25,74,21,Wheat.Winter,113,27.06243993,75.67825078,3353.887952,-1.944544591,25.15252003,49.91946706,14.92177076,3.501664276,33.3771593,207.560563,1,12,6,8,19.90645187,5.54100217,0.79318401,11.51938447,176.9205681,0.020353076,105,1.38613183,227,0.054656768,5.223646403,1.864671255,1977.428875,1525.428875,1412.428875,1073.428875,847.4288754,9012.27694,7552.27694,7187.27694,6092.27694,5362.27694,NA,NA,NA,NA,NA,0,0,0,0,2,60,0,0,0,0,2,60,83,365,83,83,365,83,17.49937058,5.825373966,365,365,365,365,1,TRUE,1X
179,Rajasthan,Wheat,Winter,Wheat,309,11-May,336,12-Feb,322.5,28,64,03-May,84,Mar-25,74,21,Wheat.Winter,116.5,25.36169343,75.81149002,910.4407374,-0.229072559,25.94243368,60.22910577,16.65043565,2.584228449,33.89925068,249.9109612,1,4,5,8,21.6819866,8.645168763,0.816912818,11.6606147,190.8564481,0.012721971,105,1.820536403,227,0.075544399,4.566870699,1.880535284,2255.113207,1787.113207,1670.113207,1319.113207,1085.113207,9256.039737,7796.039737,7431.039737,6336.039737,5606.039737,NA,NA,NA,NA,NA,0,0,0,0,0,13,0,0,0,0,0,13,98,365,98,98,365,98,19.27447185,4.968406256,365,365,365,365,1,TRUE,1X
180,Rajasthan,Other,Mustard,Mustard,274,10-Jan,294,Oct-21,284,21,22,Jan-22,42,02-Nov,32,21,Other.Mustard,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
181,Rajasthan,Other,Mustard,Mustard,274,10-Jan,308,11-Apr,291,35,22,Jan-22,42,02-Nov,32,21,Other.Mustard,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
182,Rajasthan,Other,Mustard,Mustard,274,10-Jan,308,11-Apr,291,35,22,Jan-22,42,02-Nov,32,21,Other.Mustard,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
183,Rajasthan,Other,Mustard,Mustard,281,10-Aug,301,Oct-28,291,21,22,Jan-22,42,02-Nov,32,21,Other.Mustard,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
184,Rajasthan,Sorghum,,Jowar (Kharif),162,06-Nov,182,07-Jan,172,21,246,09-Mar,266,Sep-23,256,21,Sorghum,84,26.25798329,74.66919203,1086.794703,-1.576078852,25.38952503,43.56768356,15.56415543,2.482186276,33.305058,179.8593381,1,4,5,7,32.29587402,73.96200987,0.517452767,14.65919296,242.6405809,0.012443727,105,1.19996302,227,0.404335716,4.932510161,1.881354578,2433.065573,2097.065573,2013.065573,1761.065573,1593.065573,9094.414099,7634.414099,7269.414099,6174.414099,5444.414099,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,48,80,365,80,80,365,80,29.25646964,146.5270799,365,365,365,365,1,FALSE,1
185,Rajasthan,Sorghum,,Jowar (Kharif),176,Jun-25,196,Jul-15,186,21,281,10-Aug,315,11-Nov,298,35,Sorghum,112,26.04075435,75.64780546,812.6057633,-0.542144548,26.01587745,54.64912863,16.20412662,2.835701924,33.97235373,231.1019964,1,4,5,7,31.37673932,170.7253861,0.421467724,14.58068017,218.3893024,0.014105684,105,1.574214415,227,1.044022913,4.877293622,1.890762272,3198.160836,2750.160836,2638.160836,2302.160836,2078.160836,9258.467799,7798.467799,7433.467799,6338.467799,5608.467799,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,28,91,365,91,91,365,91,28.62409514,140.8686026,365,365,365,365,1,FALSE,1
186,Rajasthan,Sorghum,,Jowar (Kharif),176,Jun-25,196,Jul-15,186,21,267,Sep-24,294,Oct-21,280.5,28,Sorghum,94.5,24.47657104,74.77463066,139.7090106,0.199452082,25.4622971,68.90482183,17.2305541,1.870063123,32.87451805,282.2242886,1,2,5,8,29.19050684,193.4050601,0.404814492,14.45443265,213.1798474,0.010415832,105,2.171633902,227,1.24571314,3.875437918,1.880393314,2580.694683,2200.694683,2105.694683,1820.694683,1630.694683,9176.522968,7716.522968,7351.522968,6256.522968,5526.522968,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,108,365,108,108,365,108,27.16520718,204.5570087,365,365,365,365,3,FALSE,3
187,Rajasthan,Pulses,,Gram,281,10-Aug,301,Oct-28,291,21,43,02-Dec,77,Mar-18,60,35,Pulses,134,28.27305275,74.53162237,2475.649917,-2.333935305,25.57863103,29.23242466,14.28321486,3.447489526,34.50487757,115.4616816,1,4,6,7,26.44903967,5.32026087,0.794799512,12.2181302,215.1792453,0.017925646,105,0.681330341,197,0.037162032,5.92223793,1.814844712,2423.457596,1887.457596,1753.457596,1351.457596,1083.457596,9052.12706,7592.12706,7227.12706,6132.12706,5402.12706,NA,NA,NA,NA,NA,0,0,0,0,24,68,0,0,0,0,24,68,53,365,53,53,365,53,18.08550445,5.092709124,365,365,365,365,1,TRUE,1X
188,Rajasthan,Pulses,,Gram,288,Oct-15,308,11-Apr,298,21,43,02-Dec,70,03-Nov,56.5,28,Pulses,123.5,25.23498115,75.5368154,1886.025948,-0.17073378,25.83218381,61.59946609,16.73224735,2.510824901,33.65444028,254.5376848,1,4,5,8,25.43278996,13.55544861,0.793160185,12.12607622,216.0449097,0.012345491,105,1.867448592,227,0.095636228,4.438459086,1.881582996,2428.991241,1932.991241,1808.991241,1436.991241,1188.991241,9238.641792,7778.641792,7413.641792,6318.641792,5588.641792,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,0,0,0,0,10,101,365,101,101,365,101,19.58863904,6.261223151,365,365,365,365,1,TRUE,1X
189,Rajasthan,Pulses,,Gram,288,Oct-15,301,Oct-28,294.5,14,43,02-Dec,63,03-Apr,53,21,Pulses,123.5,25.7569066,73.44708124,886.1531352,-0.604790332,26.24261578,40.26076949,17.019582,1.519456101,33.4912833,164.5472839,1,12,5,7,26.6051686,7.679659495,0.826165378,12.18983502,224.3777986,0.009585967,105,1.032580486,197,0.051174756,4.453122877,1.893914228,2495.337159,1999.337159,1875.337159,1503.337159,1255.337159,9379.431915,7919.431915,7554.431915,6459.431915,5729.431915,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,80,365,80,80,365,80,20.12368677,3.286034269,365,365,365,365,1,TRUE,1X
190,Rajasthan,Groundnuts,,Groundnut (Kharif),176,Jun-25,196,Jul-15,186,21,260,Sep-17,287,Oct-14,273.5,28,Groundnuts,87.5,25.07503694,75.09955807,513.7588369,-0.099252327,25.66324318,63.42128957,16.83462811,2.411318321,33.27505442,260.3784114,1,4,5,8,30.01262134,184.5901028,0.411319017,14.5021803,215.2143624,0.011840948,105,1.926879381,227,1.165169013,4.255262943,1.883584082,2454.467224,2102.467224,2014.467224,1750.467224,1574.467224,9210.104814,7750.104814,7385.104814,6290.104814,5560.104814,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,6,103,365,103,103,365,103,27.89167299,199.1208399,365,365,365,365,1,FALSE,1
191,Rajasthan,Rice,,Paddy (Kharif),204,Jul-23,224,08-Dec,214,21,302,Oct-29,329,Nov-25,315.5,28,Rice,101.5,23.40793477,74.48339104,334.8662133,0.465329448,26.13889315,78.92097295,18.7768783,0.853691152,33.13729988,305.1741056,1,2,5,8,27.27271312,300.9917978,0.286005536,13.99251867,180.0073431,0.005886603,105,2.47708128,227,2.338998338,3.412533616,1.899681824,2713.175921,2305.175921,2203.175921,1897.175921,1693.175921,9404.251362,7944.251362,7579.251362,6484.251362,5754.251362,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,116,365,116,116,365,116,26.59976393,149.5030999,365,365,365,365,3,FALSE,3
192,Tamil Nadu,Rice,,Paddy - I,162,06-Nov,203,Jul-22,182.5,42,260,Sep-17,329,Nov-25,294.5,70,Rice,112,9.938006152,77.78105814,1343.713714,11.78701325,26.10471735,95.49000237,24.22695411,17.80822027,28.30905649,202.5095429,12,1,4,10,26.4700989,125.1638345,0.390852925,13.46038774,192.4991009,0.119116878,16,1.439000574,289,0.930568092,0.839958987,1.126607039,2922.263093,2474.263093,2362.263093,2026.263093,1802.263093,9528.528854,8068.528854,7703.528854,6608.528854,5878.528854,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,214,365,214,214,365,214,26.09163476,143.3122594,365,365,365,365,3,FALSE,3
193,Tamil Nadu,Rice,,Paddy - I,99,04-Sep,168,Jun-17,133.5,70,204,Jul-23,266,Sep-23,235,63,Rice,101.5,12.56367522,78.62654041,1319.81038,10.6700196,26.67891914,74.87485092,23.05151147,7.362188921,30.47692666,184.152534,1,2,5,10,30.43564727,82.16179812,0.643228299,13.44293948,255.7616535,0.043749692,45,1.310575118,288,0.437642369,1.869545768,1.184124911,2899.004512,2491.004512,2389.004512,2083.004512,1879.004512,9731.896205,8271.896205,7906.896205,6811.896205,6081.896205,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,164,365,164,164,365,164,28.45169189,86.83032692,365,365,365,365,3,FALSE,3
